You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
/home/nbrady/.local/lib/python3.9/site-packages/torchio/data/image.py:248: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/fepegar/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
/home/nbrady/.local/lib/python3.9/site-packages/torchio/data/image.py:248: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/fepegar/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
Columns in the dataframe:  Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions'],
      dtype='object')
Data in the dataloader: Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions', 'MMSE_bin', 'MMSE_bin_codes',
       'MMSE_transformed'],
      dtype='object')
torch.Size([16])
torch.Size([16, 1, 128, 256, 256])
Hyperparameters:
batch_size: 8
epochs: 300
learning_rate: 0.0001
n_heads: 4
n_layers: 3
dropout: 0.15
patch_size: 16
in_channels: 1
out_channels: 128
embedding_text_dim: 128
vocab_size: 32000
max_seq_length: 300
patience: 10
img_depth: 128
img_height: 256
img_width: 256
img_dims: (128, 256, 256)
Initializing data loader
Getting dataloaders
Columns in the dataframe:  Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions'],
      dtype='object')
Data in the dataloader: Index(['Subject ID', 'MRI ID', 'Group', 'Visit', 'MR Delay', 'M/F', 'Hand',
       'Age', 'EDUC', 'SES', 'MMSE', 'CDR', 'eTIV', 'nWBV', 'ASF', 'MRI-URL',
       'Generated_descriptions', 'MMSE_bin', 'MMSE_bin_codes',
       'MMSE_transformed'],
      dtype='object')
Finished loading the data
Device: cuda
Epoch 1: train_loss 11.1895, train_text_loss 10.3343, val_loss 10.9521, val_text_loss 10.2636, train_acc 0.5556, val_acc 0.6071
Epoch 156: train_loss 4.5881, train_text_loss 4.0020, val_loss 4.7422, val_text_loss 3.9503, train_acc 0.7037, val_acc 0.5357
Epoch 157: train_loss 4.5917, train_text_loss 3.9981, val_loss 4.7116, val_text_loss 3.9100, train_acc 0.6914, val_acc 0.5714
Epoch 158: train_loss 4.5570, train_text_loss 3.9651, val_loss 4.6525, val_text_loss 3.9062, train_acc 0.6790, val_acc 0.5000
Epoch 159: train_loss 4.5920, train_text_loss 3.9205, val_loss 4.6451, val_text_loss 3.8623, train_acc 0.5926, val_acc 0.5000
Epoch 160: train_loss 4.4886, train_text_loss 3.8718, val_loss 4.5968, val_text_loss 3.8403, train_acc 0.6543, val_acc 0.5714
Epoch 161: train_loss 4.5235, train_text_loss 3.8538, val_loss 4.6687, val_text_loss 3.8319, train_acc 0.6049, val_acc 0.5714
Epoch 162: train_loss 4.4833, train_text_loss 3.8613, val_loss 4.5590, val_text_loss 3.8018, train_acc 0.6420, val_acc 0.5714
Epoch 163: train_loss 4.4979, train_text_loss 3.8528, val_loss 4.5366, val_text_loss 3.7776, train_acc 0.6667, val_acc 0.6071
Epoch 164: train_loss 4.4206, train_text_loss 3.8101, val_loss 4.5301, val_text_loss 3.7842, train_acc 0.6173, val_acc 0.5357
Epoch 165: train_loss 4.4375, train_text_loss 3.8256, val_loss 4.5079, val_text_loss 3.7429, train_acc 0.6914, val_acc 0.5357
Epoch 166: train_loss 4.4700, train_text_loss 3.8073, val_loss 4.5024, val_text_loss 3.7292, train_acc 0.6543, val_acc 0.6429
Epoch 167: train_loss 4.4165, train_text_loss 3.7544, val_loss 4.4425, val_text_loss 3.6908, train_acc 0.6420, val_acc 0.6429
Epoch 168: train_loss 4.3940, train_text_loss 3.7498, val_loss 4.4353, val_text_loss 3.6852, train_acc 0.6667, val_acc 0.6429
Epoch 169: train_loss 4.2261, train_text_loss 3.7009, val_loss 4.4411, val_text_loss 3.6724, train_acc 0.7407, val_acc 0.5000
Epoch 170: train_loss 4.2649, train_text_loss 3.6918, val_loss 4.3084, val_text_loss 3.6148, train_acc 0.7407, val_acc 0.6429
Epoch 171: train_loss 4.2198, train_text_loss 3.6351, val_loss 4.2916, val_text_loss 3.5997, train_acc 0.6420, val_acc 0.6786
Epoch 172: train_loss 4.1494, train_text_loss 3.6097, val_loss 4.2039, val_text_loss 3.5458, train_acc 0.7037, val_acc 0.6071
Epoch 173: train_loss 4.1495, train_text_loss 3.5992, val_loss 4.2925, val_text_loss 3.5476, train_acc 0.7160, val_acc 0.5000
Epoch 174: train_loss 4.1995, train_text_loss 3.6033, val_loss 4.2153, val_text_loss 3.5022, train_acc 0.6790, val_acc 0.5000
Epoch 175: train_loss 4.1797, train_text_loss 3.5326, val_loss 4.2288, val_text_loss 3.4853, train_acc 0.6667, val_acc 0.4643
Epoch 176: train_loss 4.1348, train_text_loss 3.5040, val_loss 4.1409, val_text_loss 3.4544, train_acc 0.6914, val_acc 0.5714
Epoch 177: train_loss 4.2546, train_text_loss 3.5409, val_loss 4.1210, val_text_loss 3.4188, train_acc 0.5926, val_acc 0.6429
Epoch 178: train_loss 4.1518, train_text_loss 3.4951, val_loss 4.1466, val_text_loss 3.4221, train_acc 0.6914, val_acc 0.5714
Epoch 179: train_loss 4.0155, train_text_loss 3.4283, val_loss 4.0850, val_text_loss 3.3669, train_acc 0.6420, val_acc 0.5714
Epoch 180: train_loss 4.0731, train_text_loss 3.4363, val_loss 4.0714, val_text_loss 3.3513, train_acc 0.5802, val_acc 0.5000
Epoch 181: train_loss 4.0535, train_text_loss 3.3769, val_loss 4.0292, val_text_loss 3.3164, train_acc 0.6420, val_acc 0.5714
Epoch 182: train_loss 3.9418, train_text_loss 3.3635, val_loss 3.9966, val_text_loss 3.2915, train_acc 0.6420, val_acc 0.6071
Epoch 183: train_loss 3.9092, train_text_loss 3.3268, val_loss 4.1325, val_text_loss 3.3010, train_acc 0.6049, val_acc 0.6071
Epoch 184: train_loss 3.8719, train_text_loss 3.3006, val_loss 4.0024, val_text_loss 3.2536, train_acc 0.6790, val_acc 0.6071
Epoch 185: train_loss 3.9451, train_text_loss 3.3138, val_loss 3.9531, val_text_loss 3.1932, train_acc 0.6667, val_acc 0.5000
Epoch 186: train_loss 3.9203, train_text_loss 3.2853, val_loss 3.9440, val_text_loss 3.2013, train_acc 0.6914, val_acc 0.5714
Epoch 187: train_loss 3.8321, train_text_loss 3.2450, val_loss 3.9945, val_text_loss 3.1858, train_acc 0.6420, val_acc 0.5714
Epoch 188: train_loss 3.7831, train_text_loss 3.2034, val_loss 3.9530, val_text_loss 3.1500, train_acc 0.6667, val_acc 0.6786
Epoch 189: train_loss 3.7372, train_text_loss 3.1961, val_loss 3.8861, val_text_loss 3.1191, train_acc 0.7037, val_acc 0.5714
Epoch 190: train_loss 3.7347, train_text_loss 3.1719, val_loss 3.8486, val_text_loss 3.0986, train_acc 0.6543, val_acc 0.5714
Epoch 191: train_loss 3.7224, train_text_loss 3.1570, val_loss 3.8467, val_text_loss 3.0936, train_acc 0.6420, val_acc 0.5714
Epoch 192: train_loss 3.6904, train_text_loss 3.0977, val_loss 3.8028, val_text_loss 3.0477, train_acc 0.6543, val_acc 0.5714
Epoch 193: train_loss 3.6631, train_text_loss 3.0719, val_loss 3.7065, val_text_loss 3.0008, train_acc 0.7284, val_acc 0.5714
Epoch 194: train_loss 3.6574, train_text_loss 3.0677, val_loss 3.7354, val_text_loss 2.9809, train_acc 0.7284, val_acc 0.5714
Epoch 195: train_loss 3.6183, train_text_loss 3.0217, val_loss 3.8169, val_text_loss 2.9850, train_acc 0.7037, val_acc 0.5714
Epoch 196: train_loss 3.6194, train_text_loss 3.0015, val_loss 3.6988, val_text_loss 2.9310, train_acc 0.7160, val_acc 0.5357
Epoch 197: train_loss 3.5219, train_text_loss 2.9580, val_loss 3.6078, val_text_loss 2.8880, train_acc 0.7407, val_acc 0.5357
Epoch 198: train_loss 3.5214, train_text_loss 2.9576, val_loss 3.6864, val_text_loss 2.8814, train_acc 0.7160, val_acc 0.5357
Epoch 199: train_loss 3.4895, train_text_loss 2.9148, val_loss 3.6251, val_text_loss 2.8367, train_acc 0.6790, val_acc 0.5714
Epoch 200: train_loss 3.4401, train_text_loss 2.8929, val_loss 3.5988, val_text_loss 2.8075, train_acc 0.7407, val_acc 0.5357
Epoch 201: train_loss 3.4212, train_text_loss 2.8723, val_loss 3.6122, val_text_loss 2.7872, train_acc 0.7160, val_acc 0.5714
Epoch 202: train_loss 3.4020, train_text_loss 2.8445, val_loss 3.6160, val_text_loss 2.7757, train_acc 0.6790, val_acc 0.5357
Epoch 203: train_loss 3.3826, train_text_loss 2.8089, val_loss 3.4428, val_text_loss 2.7230, train_acc 0.6667, val_acc 0.5714
Epoch 204: train_loss 3.3647, train_text_loss 2.8072, val_loss 3.5026, val_text_loss 2.7187, train_acc 0.7531, val_acc 0.5000
Epoch 205: train_loss 3.3420, train_text_loss 2.7674, val_loss 3.4661, val_text_loss 2.6760, train_acc 0.7160, val_acc 0.5357
Epoch 206: train_loss 3.3670, train_text_loss 2.7544, val_loss 3.4957, val_text_loss 2.6679, train_acc 0.6790, val_acc 0.6071
Epoch 207: train_loss 3.4118, train_text_loss 2.7276, val_loss 3.4293, val_text_loss 2.6332, train_acc 0.6049, val_acc 0.6071
Epoch 208: train_loss 3.3112, train_text_loss 2.6722, val_loss 3.3543, val_text_loss 2.5954, train_acc 0.6667, val_acc 0.6071
Epoch 209: train_loss 3.3569, train_text_loss 2.6933, val_loss 3.3173, val_text_loss 2.5786, train_acc 0.6914, val_acc 0.5714
Epoch 210: train_loss 3.1830, train_text_loss 2.6576, val_loss 3.4142, val_text_loss 2.5384, train_acc 0.7160, val_acc 0.5714
Epoch 211: train_loss 3.2477, train_text_loss 2.6160, val_loss 3.3267, val_text_loss 2.5277, train_acc 0.7160, val_acc 0.5714
Epoch 212: train_loss 3.1030, train_text_loss 2.6266, val_loss 3.2209, val_text_loss 2.4868, train_acc 0.7778, val_acc 0.5357
Epoch 213: train_loss 3.1467, train_text_loss 2.5977, val_loss 3.2451, val_text_loss 2.4844, train_acc 0.7160, val_acc 0.5714
Epoch 214: train_loss 3.1258, train_text_loss 2.5473, val_loss 3.2509, val_text_loss 2.4536, train_acc 0.6914, val_acc 0.4286
Epoch 215: train_loss 3.1655, train_text_loss 2.5301, val_loss 3.1995, val_text_loss 2.4085, train_acc 0.7037, val_acc 0.5357
Epoch 216: train_loss 3.0375, train_text_loss 2.5024, val_loss 3.0894, val_text_loss 2.3972, train_acc 0.7160, val_acc 0.5714
Epoch 217: train_loss 3.0550, train_text_loss 2.4750, val_loss 3.0322, val_text_loss 2.3722, train_acc 0.7037, val_acc 0.6786
Epoch 218: train_loss 3.0337, train_text_loss 2.4230, val_loss 3.0522, val_text_loss 2.3546, train_acc 0.6790, val_acc 0.6786
Epoch 219: train_loss 2.9167, train_text_loss 2.4365, val_loss 3.0252, val_text_loss 2.3258, train_acc 0.7901, val_acc 0.6071
Epoch 220: train_loss 2.9864, train_text_loss 2.3774, val_loss 3.0964, val_text_loss 2.3257, train_acc 0.6173, val_acc 0.5714
Epoch 221: train_loss 3.0287, train_text_loss 2.3936, val_loss 3.0722, val_text_loss 2.2868, train_acc 0.6420, val_acc 0.5714
Epoch 222: train_loss 2.8905, train_text_loss 2.3393, val_loss 3.1208, val_text_loss 2.2832, train_acc 0.6790, val_acc 0.6786
Epoch 223: train_loss 2.8810, train_text_loss 2.3174, val_loss 3.1033, val_text_loss 2.2483, train_acc 0.7037, val_acc 0.6429
Epoch 224: train_loss 2.8862, train_text_loss 2.2879, val_loss 2.9587, val_text_loss 2.2087, train_acc 0.6667, val_acc 0.6786
Epoch 225: train_loss 2.8269, train_text_loss 2.2668, val_loss 2.9946, val_text_loss 2.2069, train_acc 0.6667, val_acc 0.6429
Epoch 226: train_loss 2.7541, train_text_loss 2.2464, val_loss 2.9514, val_text_loss 2.1690, train_acc 0.7531, val_acc 0.6071
Epoch 227: train_loss 2.7869, train_text_loss 2.2366, val_loss 2.9112, val_text_loss 2.1481, train_acc 0.7160, val_acc 0.6071
Epoch 228: train_loss 2.9773, train_text_loss 2.2240, val_loss 2.8963, val_text_loss 2.1232, train_acc 0.6543, val_acc 0.6429
Epoch 229: train_loss 2.8926, train_text_loss 2.2286, val_loss 2.9582, val_text_loss 2.1058, train_acc 0.6173, val_acc 0.6071
Epoch 230: train_loss 2.7841, train_text_loss 2.1812, val_loss 2.9395, val_text_loss 2.0928, train_acc 0.6296, val_acc 0.5714
Epoch 231: train_loss 2.7031, train_text_loss 2.1360, val_loss 2.8113, val_text_loss 2.0524, train_acc 0.7160, val_acc 0.5714
Epoch 232: train_loss 2.7457, train_text_loss 2.1376, val_loss 2.8737, val_text_loss 2.0560, train_acc 0.6914, val_acc 0.5714
Epoch 233: train_loss 2.7023, train_text_loss 2.0987, val_loss 2.8084, val_text_loss 2.0324, train_acc 0.7284, val_acc 0.5714
Epoch 234: train_loss 2.6151, train_text_loss 2.0766, val_loss 2.7862, val_text_loss 1.9959, train_acc 0.7160, val_acc 0.5357
Epoch 235: train_loss 2.6088, train_text_loss 2.0715, val_loss 2.7198, val_text_loss 1.9869, train_acc 0.8025, val_acc 0.5714
Epoch 236: train_loss 2.6388, train_text_loss 2.0725, val_loss 2.7100, val_text_loss 1.9584, train_acc 0.7407, val_acc 0.5714
Epoch 237: train_loss 2.5993, train_text_loss 2.0418, val_loss 2.6899, val_text_loss 1.9677, train_acc 0.7037, val_acc 0.5714
Epoch 238: train_loss 2.5741, train_text_loss 2.0326, val_loss 2.7044, val_text_loss 1.9305, train_acc 0.6543, val_acc 0.5000
Epoch 239: train_loss 2.5972, train_text_loss 2.0323, val_loss 2.5966, val_text_loss 1.9023, train_acc 0.6790, val_acc 0.4643
Epoch 240: train_loss 2.6176, train_text_loss 1.9688, val_loss 2.6214, val_text_loss 1.8951, train_acc 0.6049, val_acc 0.6429
Epoch 241: train_loss 2.5658, train_text_loss 1.9525, val_loss 2.7297, val_text_loss 1.8723, train_acc 0.6543, val_acc 0.6786
Epoch 242: train_loss 2.4851, train_text_loss 1.9403, val_loss 2.6458, val_text_loss 1.8590, train_acc 0.6790, val_acc 0.6071
Epoch 243: train_loss 2.4157, train_text_loss 1.9087, val_loss 2.5612, val_text_loss 1.8314, train_acc 0.7284, val_acc 0.4643
Epoch 244: train_loss 2.4470, train_text_loss 1.9033, val_loss 2.4806, val_text_loss 1.7870, train_acc 0.7531, val_acc 0.6429
Epoch 245: train_loss 2.5345, train_text_loss 1.8955, val_loss 2.4917, val_text_loss 1.7991, train_acc 0.7037, val_acc 0.6786
Epoch 246: train_loss 2.4469, train_text_loss 1.8504, val_loss 2.5513, val_text_loss 1.7910, train_acc 0.6543, val_acc 0.5357
Epoch 247: train_loss 2.4671, train_text_loss 1.8127, val_loss 2.5402, val_text_loss 1.7381, train_acc 0.6914, val_acc 0.5357
Epoch 248: train_loss 2.4195, train_text_loss 1.8030, val_loss 2.4792, val_text_loss 1.7464, train_acc 0.6543, val_acc 0.6429
Epoch 249: train_loss 2.4871, train_text_loss 1.8384, val_loss 2.4784, val_text_loss 1.7327, train_acc 0.6914, val_acc 0.6786
Epoch 250: train_loss 2.4030, train_text_loss 1.7971, val_loss 2.4964, val_text_loss 1.7137, train_acc 0.7160, val_acc 0.6429
Epoch 251: train_loss 2.3221, train_text_loss 1.7491, val_loss 2.3608, val_text_loss 1.6798, train_acc 0.7037, val_acc 0.6071
Epoch 252: train_loss 2.3591, train_text_loss 1.7808, val_loss 2.4115, val_text_loss 1.6784, train_acc 0.7654, val_acc 0.5714
Epoch 253: train_loss 2.3098, train_text_loss 1.7482, val_loss 2.4306, val_text_loss 1.6639, train_acc 0.6667, val_acc 0.5357
Epoch 254: train_loss 2.2792, train_text_loss 1.7309, val_loss 2.3912, val_text_loss 1.6386, train_acc 0.7407, val_acc 0.5714
Epoch 255: train_loss 2.2665, train_text_loss 1.7134, val_loss 2.3463, val_text_loss 1.6363, train_acc 0.7778, val_acc 0.5357
Epoch 256: train_loss 2.2214, train_text_loss 1.6863, val_loss 2.3818, val_text_loss 1.6057, train_acc 0.6914, val_acc 0.5714
Epoch 257: train_loss 2.2265, train_text_loss 1.7124, val_loss 2.3083, val_text_loss 1.5989, train_acc 0.7778, val_acc 0.6071
Epoch 258: train_loss 2.2148, train_text_loss 1.6366, val_loss 2.3318, val_text_loss 1.5817, train_acc 0.7037, val_acc 0.6429
Epoch 259: train_loss 2.1040, train_text_loss 1.6221, val_loss 2.4051, val_text_loss 1.5727, train_acc 0.7778, val_acc 0.6429
Epoch 260: train_loss 2.1724, train_text_loss 1.6351, val_loss 2.2254, val_text_loss 1.5400, train_acc 0.7407, val_acc 0.6071
Epoch 261: train_loss 2.2015, train_text_loss 1.6081, val_loss 2.3217, val_text_loss 1.5445, train_acc 0.7284, val_acc 0.6429
Epoch 262: train_loss 2.1207, train_text_loss 1.6016, val_loss 2.3294, val_text_loss 1.5233, train_acc 0.6790, val_acc 0.6071
Epoch 263: train_loss 2.0547, train_text_loss 1.5849, val_loss 2.2212, val_text_loss 1.5032, train_acc 0.7407, val_acc 0.6786
Epoch 264: train_loss 2.0118, train_text_loss 1.5574, val_loss 2.3589, val_text_loss 1.4924, train_acc 0.7778, val_acc 0.6786
Epoch 265: train_loss 2.2194, train_text_loss 1.5679, val_loss 2.2407, val_text_loss 1.4840, train_acc 0.6790, val_acc 0.6786
Epoch 266: train_loss 2.1056, train_text_loss 1.5203, val_loss 2.1812, val_text_loss 1.4623, train_acc 0.7407, val_acc 0.6071
Epoch 267: train_loss 2.0732, train_text_loss 1.5269, val_loss 2.1536, val_text_loss 1.4529, train_acc 0.6790, val_acc 0.6071
Epoch 268: train_loss 2.0328, train_text_loss 1.4839, val_loss 2.1513, val_text_loss 1.4218, train_acc 0.7654, val_acc 0.6071
Epoch 269: train_loss 1.9998, train_text_loss 1.4708, val_loss 2.2391, val_text_loss 1.4140, train_acc 0.7037, val_acc 0.6786
Epoch 270: train_loss 1.9334, train_text_loss 1.4582, val_loss 2.2506, val_text_loss 1.4048, train_acc 0.7531, val_acc 0.6786
Epoch 271: train_loss 1.9897, train_text_loss 1.4539, val_loss 2.1254, val_text_loss 1.3882, train_acc 0.7160, val_acc 0.6786
Epoch 272: train_loss 2.0856, train_text_loss 1.4367, val_loss 2.1195, val_text_loss 1.3890, train_acc 0.7407, val_acc 0.7500
Epoch 273: train_loss 1.9286, train_text_loss 1.4317, val_loss 2.0945, val_text_loss 1.3586, train_acc 0.8025, val_acc 0.7500
Epoch 274: train_loss 1.9523, train_text_loss 1.4266, val_loss 2.0716, val_text_loss 1.3394, train_acc 0.8272, val_acc 0.7143
Epoch 275: train_loss 1.9185, train_text_loss 1.3976, val_loss 2.1068, val_text_loss 1.3434, train_acc 0.7407, val_acc 0.7500
Epoch 276: train_loss 1.9578, train_text_loss 1.4052, val_loss 2.0295, val_text_loss 1.3416, train_acc 0.7407, val_acc 0.5714
Epoch 277: train_loss 1.9854, train_text_loss 1.3868, val_loss 1.9499, val_text_loss 1.3112, train_acc 0.6914, val_acc 0.6071
Epoch 278: train_loss 1.8360, train_text_loss 1.3551, val_loss 1.9492, val_text_loss 1.2932, train_acc 0.7284, val_acc 0.7143
Epoch 279: train_loss 1.8022, train_text_loss 1.3450, val_loss 1.9563, val_text_loss 1.2801, train_acc 0.7531, val_acc 0.7143
Epoch 280: train_loss 2.0050, train_text_loss 1.3322, val_loss 1.9132, val_text_loss 1.2678, train_acc 0.7160, val_acc 0.6786
Epoch 281: train_loss 1.9106, train_text_loss 1.3113, val_loss 2.0056, val_text_loss 1.2576, train_acc 0.6173, val_acc 0.6786
Epoch 282: train_loss 1.9293, train_text_loss 1.3281, val_loss 2.0043, val_text_loss 1.2570, train_acc 0.6173, val_acc 0.6786
Epoch 283: train_loss 1.8687, train_text_loss 1.3230, val_loss 2.0013, val_text_loss 1.2323, train_acc 0.7160, val_acc 0.5714
Epoch 284: train_loss 1.8940, train_text_loss 1.2765, val_loss 1.9519, val_text_loss 1.2389, train_acc 0.6790, val_acc 0.5714
Epoch 285: train_loss 1.8111, train_text_loss 1.2910, val_loss 1.9495, val_text_loss 1.2150, train_acc 0.6790, val_acc 0.6786
Epoch 286: train_loss 1.7666, train_text_loss 1.2662, val_loss 1.9820, val_text_loss 1.2039, train_acc 0.7284, val_acc 0.6786
Epoch 287: train_loss 1.7490, train_text_loss 1.2681, val_loss 1.8806, val_text_loss 1.2008, train_acc 0.7037, val_acc 0.6786
Epoch 288: train_loss 1.9914, train_text_loss 1.2757, val_loss 1.8789, val_text_loss 1.2111, train_acc 0.6667, val_acc 0.6786
Epoch 289: train_loss 1.8312, train_text_loss 1.2758, val_loss 1.8585, val_text_loss 1.2022, train_acc 0.6790, val_acc 0.6429
Epoch 290: train_loss 1.8390, train_text_loss 1.2745, val_loss 1.9983, val_text_loss 1.2055, train_acc 0.7284, val_acc 0.6429
Epoch 291: train_loss 1.8194, train_text_loss 1.2555, val_loss 1.9774, val_text_loss 1.2030, train_acc 0.6667, val_acc 0.6071
Epoch 292: train_loss 1.8105, train_text_loss 1.2463, val_loss 1.9114, val_text_loss 1.1783, train_acc 0.7160, val_acc 0.5714
Epoch 293: train_loss 1.6874, train_text_loss 1.2797, val_loss 2.0736, val_text_loss 1.2064, train_acc 0.8148, val_acc 0.5714
Epoch 294: train_loss 1.7476, train_text_loss 1.2455, val_loss 1.8823, val_text_loss 1.1983, train_acc 0.7284, val_acc 0.5714
Epoch 295: train_loss 1.6979, train_text_loss 1.2496, val_loss 1.9279, val_text_loss 1.2006, train_acc 0.8272, val_acc 0.6071
Epoch 296: train_loss 1.8497, train_text_loss 1.2656, val_loss 1.9254, val_text_loss 1.1819, train_acc 0.7284, val_acc 0.6071
Epoch 297: train_loss 1.7522, train_text_loss 1.2575, val_loss 1.9285, val_text_loss 1.2094, train_acc 0.7654, val_acc 0.5714
Epoch 298: train_loss 1.8072, train_text_loss 1.2522, val_loss 1.9792, val_text_loss 1.1919, train_acc 0.6667, val_acc 0.5714
Epoch 299: train_loss 1.8164, train_text_loss 1.2552, val_loss 1.9069, val_text_loss 1.2073, train_acc 0.7160, val_acc 0.6071
Early stopping triggered
Test loss: 2.0109, test_text_loss: 1.2171
Test accuracy: 0.5556
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 1: is a Female, right-handed individual aged  years with 12 years of education. They have  highest socioeconomic status, which a significant financial stability, which education and, and-solv healthcare access, and a a social environment. Thiss, this category often have  access to brain-solvmulating activities, which falls contribute to cognitive function against a... Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function.. indicates no memory, which, with, and problem-solving skills, which no notable impairment in daily activities... estimated total intracranial volume,eTIV) is withinbro..,3, representing an average intracranial volume, which falls within the expected range for adults adults. This volume,a the expected intra a by brain volume, whichbros toal fluid, which vas toa moderate... normalized whole brain volume,nWBV) is 70.ized which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults.. suggests normalized-related brain volume, does not indicate significant atrophy or preservation...
Text logits:  (299, 32000)
Diagnosis:  0 Prediction:  tensor(0)
Generated Text from Image (using argmax) 2: is a Female, right-handed individual aged a years with 12 years of education. They have  highest socioeconomic status, which indicating significant financial stability, and education opportunities, high-solv healthcare access, and a indicating social environment. Thiss in this category often have greater access to brain-solvmulating activities, which can contribute to cognitive resilience against a.. This Clinical Dementia Rating (CDR) indicates no signs of dementia and normal cognitive function. This indicates no memory, which, which, and problem-solving skills, with no notable impairment in daily activities.. This estimated total intracranial volume (eTIV) is withina. This,3, representing an average intracranial volume, which falls within the expected range for most adults.. volume a the expected intra a by brain volume, whichbros toal fluid, and vas toa moderate... normalized whole brain volume (nWBV) is within70 This, which corresponds to a moderate normalized whole brain volume, which is within the expected range for adults. This suggests normalized-related brain volume ( does not indicate significant atrophy or preservation...
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 3: is a Female, right-handed individual aged a years with 12 years of education. They have a middle socioeconomic status, indicating moderate financial stability with access to education and healthcare, which which with restrictions in quality or availability. Thiss at this level may experience economic fluctuations that influence life stress and health outcomes... Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which falls not indicate impact daily activities, could be an average sign of dementia..s to this stage may experience occasional memory as, which cognitivefulness, with subtle changes in problem-solving skills, which could  maintain independence... estimated total intracranial volume,eTIV) is within cognitive for-3, representing  average intracranial volume, which correspond within the expected range for most adults. This suggests (a the expected intra a by brain volume, whichbros toal fluid, which vas toa moderate... normalized whole brain volume (nWBV) is 70. with which corresponds to a moderate normalized whole brain volume ( which is within the expected range for adults.. suggests normalized-related brain volume, does not indicate significant atrophy or preservation...
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
Generated Text from Image (using argmax) 4: is a Female, right-handed individual aged a years with 12 years of education. They have a relatively socioeconomic status,  a access to higher education and quality healthcare. This may experience in increased exposure to chronic stress, and insecurity, and health disparities, which could impact cognitive a and overall neurological health... Clinical Dementia Rating (CDR) indicates no mild cognitive impairment, which falls not indicate impact daily activities, could be an average sign of dementia. Thiss at this stage may experience occasional memory as, which cognitivefulness, and subtle changes in problem-solving skills,, could  maintain independence.. This estimated total intracranial volume (eTIV) is within intra. This,3, representing ana moderate small intracranial volume, which correspond be an for most individuals, could alsocra reduced overall brain volume, which associated with brain volumerophy or preservation variation in daily volume..a moderatenial volume, withina moderate constraint on brain volume and va influence overall brain function. This. normalized whole brain volume,nWBV) is within70ing which iss to a moderate normalized whole brain volume, which is within the expected range for adults.. suggests normalized-related brain volume, does not indicate significant atrophy. preservation...
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(1)
Generated Text from Image (using argmax) 5: is a Female, right-handed individual aged a years with 12 years of education. They have  average socioeconomic status, This Clinical Dementia Rating (CDR) indicates no which cognitive impairment, and falls not indicate impact daily activities, could be an average sign of dementia and.s to this stage may experience occasional memory as to which cognitivefulness, and preservation changes in daily-solving skills, which could generally maintain independence... estimated total intracranial volume (eTIV) is within....3, representing ana Rating small intracranial volume ( which correspond be an for adults individuals, could also suggest reduced overall brain volume ( which with no volumerophy or preservation variation in daily volume..a moderatenial volume, withina moderate constraint on brain volume. va influence overall brain resilience.. This normalized whole brain volume nWBV) is withina or, iss to a moderate normalized whole brain volume ( which is within the expected range for adults.. suggests normalized-related brain volume ( does not indicate significant atrophy or preservation...
Text logits:  (299, 32000)
Diagnosis:  1 Prediction:  tensor(0)
